https://bettingtips1x2.com/images/flags/S..png,S. African Pr. League,Pretoria University - Cape Town All Stars,2:0
https://bettingtips1x2.com/images/flags/Toulon.png,Toulon Tournament,Algeria U23 - Indonesia U23,1:1
https://bettingtips1x2.com/images/flags/Tunisian.png,Tunisian Cup,AS Rejiche - US Monastirienne,0:2
https://bettingtips1x2.com/images/flags/Tunisian.png,Tunisian Cup,US Tataouine - Club Sportif Sfaxien,1:3
https://bettingtips1x2.com/images/flags/Gulf.png,Tanzanian Premier League,Kagera Sugar - Biashara United,2:0
https://bettingtips1x2.com/images/flags/Czech.png,Czech MSFL,SK Unicov - FC Fastav Zlin B,4:0
https://bettingtips1x2.com/images/flags/Czech.png,Czech MSFL,FC Vysocina Jihlava B - SK Hanácká Slávia Kromeríž,1:5
https://bettingtips1x2.com/images/flags/Africa.png,Africa Cup of Nations Qual.,Tanzania - Algeria,0:2
https://bettingtips1x2.com/images/flags/Africa.png,Africa Cup of Nations Qual.,Congo - Gambia,0:2
https://bettingtips1x2.com/images/flags/Africa.png,Africa Cup of Nations Qual.,Gabon - Mauritania,1:1
https://bettingtips1x2.com/images/flags/Euro.png,Euro U21 Qual.,Estonia U21 - Croatia U21,0:5
https://bettingtips1x2.com/images/flags/Euro.png,Euro U21 Qual.,Moldova U21 - Switzerland U21,0:4
https://bettingtips1x2.com/images/flags/Swedish.png,Swedish Damallsvenskan,Kalmar W. - Rosengård W.,1:4
https://bettingtips1x2.com/images/flags/Swedish.png,Swedish Damallsvenskan,Djurgardens W. - Brommapojkarna W.,1:1
https://bettingtips1x2.com/images/flags/Swedish.png,Swedish Damallsvenskan,BK Hacken W. - Eskilstuna United W.,3:0
https://bettingtips1x2.com/images/flags/Swedish.png,Swedish Damallsvenskan,Umea W. - Linkopings W.,1:3
https://bettingtips1x2.com/images/flags/Swedish.png,Swedish Damallsvenskan,KIF Örebro W. - Hammarby W.,0:1
https://bettingtips1x2.com/images/flags/Swedish.png,Swedish Damallsvenskan,Vittsjö GIK W. - Kristianstads Dff W.,0:0
https://bettingtips1x2.com/images/flags/Algerian.png,Algerian Ligue 1,Setif - Paradou,1:0
https://bettingtips1x2.com/images/flags/Algerian.png,Algerian Ligue 1,USM Alger - Cr Belouizdad,2:0
https://bettingtips1x2.com/images/flags/Brazilian.png,Brazilian Serie A U20,Bahia EC U20 - Botafogo FR U20,2:1
https://bettingtips1x2.com/images/flags/Euro.png,Euro U21 Qual.,Iceland U21 - Belarus U21,1:1
https://bettingtips1x2.com/images/flags/UEFA.png,UEFA Nations League,Belgium - Poland,2:0
https://bettingtips1x2.com/images/flags/UEFA.png,UEFA Nations League,Wales - Netherlands,1:2
https://bettingtips1x2.com/images/flags/UEFA.png,UEFA Nations League,Scotland - Armenia,4:1
https://bettingtips1x2.com/images/flags/UEFA.png,UEFA Nations League,Ireland - Ukraine,1:2
https://bettingtips1x2.com/images/flags/Africa.png,Africa Cup of Nations Qual.,Sudan - Congo DR,2:1
https://bettingtips1x2.com/images/flags/Africa.png,Africa Cup of Nations Qual.,Benin - Mozambique,1:0
https://bettingtips1x2.com/images/flags/Copa.png,Copa Argentina,Ferro Carril Oeste - Boca Juniors,1:2
https://bettingtips1x2.com/images/flags/Bolivian.png,Bolivian Profesional Liga,Club Atletico Palmaflor - The Strongest,2:1
https://bettingtips1x2.com/images/flags/Brazilian.png,Brazilian Amapaense,Santos AP - Santana EC,0:0
https://bettingtips1x2.com/images/flags/Ecuadorian.png,Ecuadorian Primera B,Guayaquil SC - CD Olmedo,0:1
https://bettingtips1x2.com/images/flags/Ecuadorian.png,Ecuadorian Primera B,CDA Santo Domingo - Libertad Loja,1:2
https://bettingtips1x2.com/images/flags/Friendly.png,Friendly Ints. U20,Uruguay U20 - Ecuador U20,1:2
https://bettingtips1x2.com/images/flags/United.png,United States USL League Two,New Jersey Copa FC - FA Euro New York,1:1
https://bettingtips1x2.com/images/flags/Brazilian.png,Brazilian Serie A,America Mineiro - Ceara CE,2:0
https://bettingtips1x2.com/images/flags/Brazilian.png,Brazilian Serie A,Juventude RS - Atletico Paranaense,0:1
https://bettingtips1x2.com/images/flags/Brazilian.png,Brazilian Serie B,Cruzeiro - CRB AL,1:1
https://bettingtips1x2.com/images/flags/United.png,United States USL League Two,Weston - Florida Elite,0:3
https://bettingtips1x2.com/images/flags/Copa.png,Copa Argentina,Racing Club - CA Agropecuario,3:0
https://bettingtips1x2.com/images/flags/Ecuadorian.png,Ecuadorian Primera B,Manta FC - El Nacional,1:1
https://bettingtips1x2.com/images/flags/United.png,United States USL,Miami - Indy Eleven,2:0
https://bettingtips1x2.com/images/flags/United.png,United States USL League Two,Charlotte Eagles - Tobacco Road FC,2:1
https://bettingtips1x2.com/images/flags/United.png,United States USL League Two,AC Connecticut - Boston Bolts,2:0
https://bettingtips1x2.com/images/flags/United.png,United States USL League Two,South Bend Lions FC - Dayton Dutch Lions,4:1
https://bettingtips1x2.com/images/flags/Brazilian.png,Brazilian Serie A,Bragantino - Flamengo,1:2
https://bettingtips1x2.com/images/flags/Brazilian.png,Brazilian Serie A,Atletico Goianiense - Avai,1:2
https://bettingtips1x2.com/images/flags/Friendly.png,Friendly Ints. U20,Brazil U20 - Paraguay U20,3:0
https://bettingtips1x2.com/images/flags/United.png,United States USL,Loudoun United - New York Red Bulls II,1:2
https://bettingtips1x2.com/images/flags/United.png,United States USL League Two,Tampa Bay United SC - Caledonia SC,0:0
