False,https://www.forebet.com/images/fc/br.png,Guarani/RS - Lajeadense/RS,2,2.05,True,0 - 1
False,https://www.forebet.com/images/fc/br.png,Coritiba - São Paulo FC,X,3.10,True,1 - 1
False,https://www.forebet.com/images/fc/ar.png,Newell's Old Boys - San Lorenzo,X,3.25,True,0 - 0
False,https://www.forebet.com/images/fc/644.png,Cayman Islands - Puerto Rico,X,4.20,False,0 - 3
False,https://www.forebet.com/images/fc/644.png,Aruba - St Kitts & Nevis,2,1.65,True,2 - 3
False,https://www.forebet.com/images/fc/644.png,Belize - French Guiana,1,4.75,False,1 - 1
False,https://www.forebet.com/images/fc/644.png,Barbados - Guadeloupe,2,1.20,True,0 - 1
False,https://www.forebet.com/images/fc/br.png,Volta Redonda - Olaria/RJ,1,-,False,1 - 1
False,https://www.forebet.com/images/fc/jm.png,Dunbeholden FC - Cavalier FC,X,-,True,1 - 1
False,https://www.forebet.com/images/fc/cl.png,Santiago Wanderers - Unión San Felipe,2,2.80,True,0 - 1
False,https://www.forebet.com/images/fc/br.png,Palmeiras - Botafogo RJ,1,1.50,True,4 - 0
False,https://www.forebet.com/images/fc/ve.png,Deportivo Lara - Metropolitanos,2,2.63,True,1 - 2
False,https://www.forebet.com/images/fc/ma.png,AS Mansouria - RSB Berkane,2,-,False,
False,https://www.forebet.com/images/fc/ie.png,Finn Harps - Bohemians FC,2,1.91,False,
False,https://www.forebet.com/images/fc/253.png,Russia - Iceland,X,-,False,
False,https://www.forebet.com/images/fc/ie.png,Cork City - Waterford United,2,-,False,
False,https://www.forebet.com/images/fc/ie.png,Shelbourne FC - Derry City,2,-,False,
False,https://www.forebet.com/images/fc/ie.png,Drogheda Utd - UCD Dublin,1,-,False,
False,https://www.forebet.com/images/fc/cn.png,Kunshan - Beijing BIT FC,1,1.40,False,
False,https://www.forebet.com/images/fc/br.png,Fortaleza - Goiás,2,-,False,
False,https://www.forebet.com/images/fc/253.png,Denmark - Croatia,X,,False,
False,https://www.forebet.com/images/fc/ar.png,Gimnasia La Plata - Patronato Paraná,X,,False,
False,https://m.forebet.com/images/fc/br.png,Nova Iguaçu U20 - Fluminense U20,Yes,-,True,2 - 1
False,https://m.forebet.com/images/fc/ru.png,Krasava Odintsovo - FK Murom,No,-,False,2 - 3
False,https://m.forebet.com/images/fc/au.png,Bentleigh Greens - Melbourne Knights,Yes,1.62,True,2 - 1
False,https://m.forebet.com/images/fc/ru.png,Volna Nizhegorodskaya - FK Leningradets,No,-,True,0 - 6
False,https://m.forebet.com/images/fc/ru.png,FK Ryazan - SKA-Khabarovsk-2,Yes,-,False,2 - 0
False,https://m.forebet.com/images/fc/ru.png,Dinamo Vladivostok - Strogino Moscow,Yes,-,False,0 - 0
False,https://m.forebet.com/images/fc/kr.png,Changwon City - Gyeongju KHNP,No,-,True,0 - 2
False,https://m.forebet.com/images/fc/kr.png,Daejeon Korail - Pocheon FC,No,-,False,2 - 4
False,https://m.forebet.com/images/fc/au.png,Croydon Kings - N.E. MetroStars,Yes,-,False,0 - 4
False,https://m.forebet.com/images/fc/au.png,Peninsula Power - QLD Lions,Yes,-,True,1 - 1
False,https://m.forebet.com/images/fc/cd.png,Blessing - FC Renaissance (DRC),No,-,True,0 - 0
False,https://m.forebet.com/images/fc/au.png,Manly United - Sydney U21,Yes,-,False,0 - 0
False,https://m.forebet.com/images/fc/ru.png,FK Yenisey-2 - Dynamo Petersburg,No,-,True,0 - 0
False,https://m.forebet.com/images/fc/kr.png,Mokpo City - Cheongju FC,Yes,-,False,2 - 0
False,https://m.forebet.com/images/fc/cn.png,Nanjing Fengfan - Jiangxi Liansheng,No,1.80,False,1 - 1
False,https://m.forebet.com/images/fc/644.png,Canada - Curaçao,Yes,2.50,False,4 - 0
False,https://m.forebet.com/images/fc/co.png,Ind. Medellin - Envigado FC,No,1.50,False,2 - 1
False,https://m.forebet.com/images/fc/jm.png,Waterhouse FC - Harbour View,No,-,False,2 - 1
False,https://m.forebet.com/images/fc/644.png,Panama - Martinique,No,1.53,True,5 - 0
False,https://m.forebet.com/images/fc/ec.png,America de Quito - Independiente Juniors,No,-,True,4 - 0
False,https://m.forebet.com/images/fc/br.png,Ypiranga Clube/AP - Trem/AP,No,-,True,0 - 2
False,https://m.forebet.com/images/fc/co.png,La Equidad - Deportes Tolima,No,1.62,True,1 - 0
False,https://m.forebet.com/images/fc/ve.png,Deportivo Tachira - Aragua,Yes,-,False,2 - 0
False,https://m.forebet.com/images/fc/644.png,Antigua & Barbuda - Cuba,Yes,1.80,False,0 - 2
False,https://m.forebet.com/images/fc/br.png,Brasil Farroupilha - Gaúcho/RS,Yes,-,False,0 - 1
False,https://m.forebet.com/images/fc/br.png,EC Pelotas/RS - Inter Santa Maria/RS,Yes,-,False,2 - 0
False,https://m.forebet.com/images/fc/br.png,Guarani/RS - Lajeadense/RS,No,-,True,0 - 1
False,https://m.forebet.com/images/fc/br.png,Coritiba - São Paulo FC,Yes,2.00,True,1 - 1
False,https://m.forebet.com/images/fc/ar.png,Newell's Old Boys - San Lorenzo,Yes,2.00,False,0 - 0
False,https://m.forebet.com/images/fc/644.png,Cayman Islands - Puerto Rico,Yes,2.20,False,0 - 3
False,https://m.forebet.com/images/fc/644.png,Aruba - St Kitts & Nevis,No,1.73,False,2 - 3
False,https://m.forebet.com/images/fc/644.png,Belize - French Guiana,No,1.83,False,1 - 1
False,https://m.forebet.com/images/fc/644.png,Barbados - Guadeloupe,No,1.57,True,0 - 1
False,https://m.forebet.com/images/fc/br.png,Volta Redonda - Olaria/RJ,No,-,False,1 - 1
False,https://m.forebet.com/images/fc/jm.png,Dunbeholden FC - Cavalier FC,Yes,-,True,1 - 1
False,https://m.forebet.com/images/fc/cl.png,Santiago Wanderers - Unión San Felipe,No,-,True,0 - 1
False,https://m.forebet.com/images/fc/br.png,Palmeiras - Botafogo RJ,No,1.62,True,4 - 0
False,https://m.forebet.com/images/fc/ve.png,Deportivo Lara - Metropolitanos,No,-,False,1 - 2
False,https://m.forebet.com/images/fc/ma.png,AS Mansouria - RSB Berkane,No,-,False,
False,https://m.forebet.com/images/fc/ie.png,Finn Harps - Bohemians FC,No,1.95,False,
False,https://m.forebet.com/images/fc/253.png,Russia - Iceland,Yes,-,False,
False,https://m.forebet.com/images/fc/ie.png,Cork City - Waterford United,Yes,-,False,
False,https://m.forebet.com/images/fc/ie.png,Shelbourne FC - Derry City,No,-,False,
False,https://m.forebet.com/images/fc/ie.png,Drogheda Utd - UCD Dublin,No,-,False,
False,https://m.forebet.com/images/fc/cn.png,Kunshan - Beijing BIT FC,No,1.73,False,
False,https://m.forebet.com/images/fc/br.png,Fortaleza - Goiás,No,-,False,
False,https://m.forebet.com/images/fc/br.png,Nova Iguaçu U20 - Fluminense U20,Over,1.90,True,2 - 1
False,https://m.forebet.com/images/fc/ru.png,Krasava Odintsovo - FK Murom,Under,-,False,2 - 3
False,https://m.forebet.com/images/fc/au.png,Bentleigh Greens - Melbourne Knights,Over,1.70,True,2 - 1
False,https://m.forebet.com/images/fc/ru.png,Volna Nizhegorodskaya - FK Leningradets,Under,-,False,0 - 6
False,https://m.forebet.com/images/fc/ru.png,FK Ryazan - SKA-Khabarovsk-2,Under,-,True,2 - 0
False,https://m.forebet.com/images/fc/ru.png,Dinamo Vladivostok - Strogino Moscow,Over,-,False,0 - 0
False,https://m.forebet.com/images/fc/kr.png,Changwon City - Gyeongju KHNP,Under,1.53,True,0 - 2
False,https://m.forebet.com/images/fc/kr.png,Daejeon Korail - Pocheon FC,Under,-,False,2 - 4
False,https://m.forebet.com/images/fc/au.png,Croydon Kings - N.E. MetroStars,Over,1.48,True,0 - 4
False,https://m.forebet.com/images/fc/au.png,Peninsula Power - QLD Lions,Over,1.36,False,1 - 1
False,https://m.forebet.com/images/fc/cd.png,Blessing - FC Renaissance (DRC),Under,-,True,0 - 0
False,https://m.forebet.com/images/fc/au.png,Manly United - Sydney U21,Over,1.30,False,0 - 0
False,https://m.forebet.com/images/fc/ru.png,FK Yenisey-2 - Dynamo Petersburg,Under,-,True,0 - 0
False,https://m.forebet.com/images/fc/kr.png,Mokpo City - Cheongju FC,Under,1.65,True,2 - 0
False,https://m.forebet.com/images/fc/cn.png,Nanjing Fengfan - Jiangxi Liansheng,Under,1.90,True,1 - 1
False,https://m.forebet.com/images/fc/644.png,Canada - Curaçao,Over,1.65,True,4 - 0
False,https://m.forebet.com/images/fc/co.png,Ind. Medellin - Envigado FC,Under,1.57,False,2 - 1
False,https://m.forebet.com/images/fc/jm.png,Waterhouse FC - Harbour View,Under,-,False,2 - 1
False,https://m.forebet.com/images/fc/644.png,Panama - Martinique,Under,2.50,False,5 - 0
False,https://m.forebet.com/images/fc/ec.png,America de Quito - Independiente Juniors,Under,1.44,False,4 - 0
False,https://m.forebet.com/images/fc/br.png,Ypiranga Clube/AP - Trem/AP,Under,3.50,True,0 - 2
False,https://m.forebet.com/images/fc/co.png,La Equidad - Deportes Tolima,Under,1.48,True,1 - 0
False,https://m.forebet.com/images/fc/ve.png,Deportivo Tachira - Aragua,Over,2.00,False,2 - 0
False,https://m.forebet.com/images/fc/644.png,Antigua & Barbuda - Cuba,Over,1.95,False,0 - 2
False,https://m.forebet.com/images/fc/br.png,Brasil Farroupilha - Gaúcho/RS,Over,-,False,0 - 1
False,https://m.forebet.com/images/fc/br.png,EC Pelotas/RS - Inter Santa Maria/RS,Under,1.60,True,2 - 0
False,https://m.forebet.com/images/fc/br.png,Guarani/RS - Lajeadense/RS,Under,1.60,True,0 - 1
False,https://m.forebet.com/images/fc/br.png,Coritiba - São Paulo FC,Under,1.53,True,1 - 1
False,https://m.forebet.com/images/fc/ar.png,Newell's Old Boys - San Lorenzo,Under,1.60,True,0 - 0
False,https://m.forebet.com/images/fc/644.png,Cayman Islands - Puerto Rico,Over,1.85,True,0 - 3
False,https://m.forebet.com/images/fc/644.png,Aruba - St Kitts & Nevis,Over,2.08,True,2 - 3
False,https://m.forebet.com/images/fc/644.png,Belize - French Guiana,Under,1.85,True,1 - 1
False,https://m.forebet.com/images/fc/644.png,Barbados - Guadeloupe,Under,2.20,True,0 - 1
False,https://m.forebet.com/images/fc/br.png,Volta Redonda - Olaria/RJ,Under,-,True,1 - 1
False,https://m.forebet.com/images/fc/jm.png,Dunbeholden FC - Cavalier FC,Under,-,True,1 - 1
False,https://m.forebet.com/images/fc/cl.png,Santiago Wanderers - Unión San Felipe,Under,1.62,True,0 - 1
False,https://m.forebet.com/images/fc/br.png,Palmeiras - Botafogo RJ,Under,1.70,False,4 - 0
False,https://m.forebet.com/images/fc/ve.png,Deportivo Lara - Metropolitanos,Under,1.48,False,1 - 2
False,https://m.forebet.com/images/fc/ma.png,AS Mansouria - RSB Berkane,Under,-,False,
False,https://m.forebet.com/images/fc/ie.png,Finn Harps - Bohemians FC,Under,1.85,False,
False,https://m.forebet.com/images/fc/253.png,Russia - Iceland,Over,-,False,
False,https://m.forebet.com/images/fc/ie.png,Cork City - Waterford United,Over,-,False,
False,https://m.forebet.com/images/fc/ie.png,Shelbourne FC - Derry City,Under,-,False,
False,https://m.forebet.com/images/fc/ie.png,Drogheda Utd - UCD Dublin,Under,-,False,
False,https://m.forebet.com/images/fc/cn.png,Kunshan - Beijing BIT FC,Under,2.00,False,
False,https://m.forebet.com/images/fc/br.png,Fortaleza - Goiás,Under,-,False,
